logMbar,slope_tail
10.595824194223853,0.19747370188382618
9.25551375900821,-0.02433172195575671
10.934391679645529,0.061256587565019255
10.289472116237455,0.06120003766303657
7.876709391550598,-0.3729634137696566
11.402489406547023,-0.05486771833970125
10.544558807961412,-0.10484023721624733
10.644257221107814,-0.04804644645159714
8.012454530702183,-0.049037503535309876
9.301543751582269,-0.14169835817742754
8.983192096930324,-0.0880690153514825
11.207059955394406,0.3414490410994623
10.075460480322658,0.0025972427665987494
10.79104645308332,0.22391105151672852
9.273656795309325,-0.14815010837673556
8.408954887139107,-0.10809924270901594
9.71833914806334,-0.11503617639151997
7.755269024416702,-0.18043343943174828
10.810524687970329,0.2408881956562356
10.02665759648826,-0.20696545575979147
10.532350960341496,0.15775162335919835
8.918103872519474,-0.000891349848600384
11.382792097579614,0.07150087445184994
11.07248448528879,-0.08110991933516495
10.613533988295048,0.10990214522068431
8.27855483140787,-0.1671395198469407
9.366884014908138,0.0342521528958566
7.675215063148915,-0.1327049731195703
8.117157968270192,0.13963947115975264
10.232195812969819,0.03267232091663186
10.479048623631268,-0.06520073400277829
11.37003892973684,0.18649445962239455
8.803301432552608,-0.01273638280002655
8.981838824139476,0.17242524221722358
9.378223245103232,0.12552454649544542
8.257885436337142,-0.035838506220602216
8.019686021341887,0.11107031539028514
9.402819704903735,-0.17608888175612883
8.407637396203537,-0.17335173821617925
10.17925597873004,-0.07464591291242545
9.248607675489323,-0.06858285643421934
10.83071278423135,-0.09004589939493832
10.301060408008997,0.16935747466288037
8.749466565528165,-0.08337607932256283
10.829039205580804,-0.10429780772893438
10.719057429987208,-0.04481226778215458
9.049913516120698,0.021020158407185185
8.653312415720976,0.06798397844183526
10.229982015899902,0.36790819502576017
8.059009934437238,0.33180016465607853
8.299632809900434,-0.02386796021656582
7.5294490790040225,-0.2960747916844577
10.647697510008554,-0.21799114130901204
10.15940342636813,0.10290899346102575
10.32066151450534,-0.046288243136121565
10.622916124087872,0.037529700900076984
9.33566310215336,-0.09496147168670238
9.774964783811575,0.01087854974246823
8.05918799251063,0.054632074018996946
7.958120294143894,-0.08979309135168675
10.173611847161887,0.040093722217147715
9.38438482457253,-0.15459727695806927
9.760944425924755,-0.22032688763167307
10.559995429664102,0.021853448012128587
10.038873280002363,0.04504247977744104
9.714317602631983,0.2923348952475411
9.736828642981655,0.04848746965946521
8.715800392250449,0.09467495803349452
7.623271338271758,-0.2150326327191321
9.24686955692945,-0.18799200040819766
8.358338691278117,-0.22610041903260633
9.134114574898545,-0.12805474368847936
10.913612293072664,0.44235944331108773
8.435757943461363,-0.1983473664067489
7.733210966756264,-0.005569742099047148
8.625535568087987,-0.19539623126601496
8.674375031066734,0.08368595441647539
10.14766605890758,0.11955592962848585
9.728128609365113,0.004754604100495535
10.635592836425655,0.09473304799373736
10.15725416130955,-0.0356378214096445
9.125547445760283,0.046954625883134746
10.756081538664139,0.04223900104201411
8.167891679630817,-0.2804095301946219
7.590848292535442,-0.33442277274510745
7.860191443102567,-0.09529649689347673
10.389437402385802,0.31801868065242944
9.347508921005549,0.02179945571645961
8.145087116134407,-0.11618877962572982
9.504179100413454,0.05320824897345775
8.109248410852674,0.09464013412423761
10.285281500310944,0.105729895229454
