0.300000 54.049390 6.362069 13.512348 37.834573 0.000000 90271089.159396 0.000000
0.718848 82.382029 6.362069 20.595507 57.667420 0.000000 78250562.935623 0.000000
1.137697 113.762935 6.362069 28.440734 79.634055 0.000000 67830693.711138 0.000000
1.556545 121.130760 6.362069 30.282690 84.791532 0.000000 58798337.503585 0.000000
1.975394 128.743027 6.362069 32.185757 90.120119 0.000000 50968732.649387 0.000000
2.394242 141.797679 6.362069 35.449420 99.258376 0.000000 44181720.405382 0.000000
2.813090 152.324299 6.362069 38.081075 106.627009 0.000000 38298468.816310 0.000000
3.231939 144.329987 6.362069 36.082497 101.030991 0.000000 33198632.833120 0.000000
3.650787 155.086097 6.362069 38.771524 108.560268 0.000000 28777892.590812 0.000000
4.069636 171.296614 6.362069 42.824154 119.907630 0.000000 24945819.489955 0.000000
4.488484 158.103920 6.362069 39.525980 110.672744 0.000000 21624026.431459 0.000000
4.907332 173.331590 6.362069 43.332898 121.332113 0.000000 18744564.366656 0.000000
5.326181 167.237137 6.362069 41.809284 117.065996 0.000000 16248532.363267 0.000000
5.745029 176.041016 6.362069 44.010254 123.228712 0.000000 14084872.755421 0.000000
6.163878 181.565446 6.362069 45.391362 127.095812 0.000000 12209326.731864 0.000000
6.582726 181.118247 6.362069 45.279562 126.782773 0.000000 10583528.998374 0.000000
7.001575 183.834680 6.362069 45.958670 128.684276 0.000000 9174222.995205 0.000000
7.420423 172.225669 6.362069 43.056417 120.557968 0.000000 7952580.616415 0.000000
7.839271 188.011166 6.362069 47.002792 131.607816 0.000000 6893612.515593 0.000000
8.258120 176.762817 6.362069 44.190704 123.733972 0.000000 5975656.935441 0.000000
8.676968 185.001837 6.362069 46.250459 129.501286 0.000000 5179936.604983 0.000000
9.095817 186.068917 6.362069 46.517229 130.248242 0.000000 4490174.640466 0.000000
9.514665 188.509644 6.362069 47.127411 131.956751 0.000000 3892261.593026 0.000000
9.933513 188.494556 6.362069 47.123639 131.946189 0.000000 3373966.832384 0.000000
10.352362 181.847326 6.362069 45.461832 127.293128 0.000000 2924688.362782 0.000000
10.771210 179.436146 6.362069 44.859037 125.605302 0.000000 2535235.953505 0.000000
11.190059 194.331315 6.362069 48.582829 136.031921 0.000000 2197643.147809 0.000000
11.608907 190.674543 6.362069 47.668636 133.472180 0.000000 1905004.304800 0.000000
12.027755 197.473296 6.362069 49.368324 138.231307 0.000000 1651333.340868 0.000000
12.446604 190.506338 6.362069 47.626585 133.354437 0.000000 1431441.281152 0.000000
12.865452 182.445907 6.362069 45.611477 127.712135 0.000000 1240830.116292 0.000000
13.284301 198.094544 6.362069 49.523636 138.666181 0.000000 1075600.793249 0.000000
13.703149 190.124100 6.362069 47.531025 133.086870 0.000000 932373.458097 0.000000
14.121997 195.161216 6.362069 48.790304 136.612851 0.000000 808218.319306 0.000000
14.540846 189.345695 6.362069 47.336424 132.541986 0.000000 700595.717294 0.000000
14.959694 204.381991 6.362069 51.095498 143.067394 0.000000 607304.174338 0.000000
15.378543 188.778160 6.362069 47.194540 132.144712 0.000000 526435.362170 0.000000
15.797391 192.621950 6.362069 48.155487 134.835365 0.000000 456335.066106 0.000000
16.216239 195.847149 6.362069 48.961787 137.093005 0.000000 395569.347203 0.000000
16.635088 188.592215 6.362069 47.148054 132.014550 0.000000 342895.210271 0.000000
17.053936 198.004250 6.362069 49.501063 138.602975 0.000000 297235.177746 0.000000
17.472785 206.501824 6.362069 51.625456 144.551277 0.000000 257655.249311 0.000000
17.891633 193.457200 6.362069 48.364300 135.420040 0.000000 223345.796419 0.000000
18.310482 199.408726 6.362069 49.852181 139.586108 0.000000 193605.000912 0.000000
18.729330 179.707198 6.362069 44.926799 125.795038 0.000000 167824.498958 0.000000
19.148178 197.244125 6.362069 49.311031 138.070887 0.000000 145476.936637 0.000000
