0.300000 57.392337 5.689655 14.348084 40.174636 0.000000 89081846.260812 0.000000
1.240236 106.375460 5.689655 26.593865 74.462822 0.000000 62004419.934277 0.000000
2.180471 133.674042 5.689655 33.418510 93.571829 0.000000 43157481.044232 0.000000
3.120707 145.114543 5.689655 36.278636 101.580180 0.000000 30039280.619954 0.000000
4.060942 142.555525 5.689655 35.638881 99.788867 0.000000 20908504.350371 0.000000
5.001178 149.021571 5.689655 37.255393 104.315100 0.000000 14553129.940105 0.000000
5.941413 158.843891 5.689655 39.710973 111.190724 0.000000 10129542.864687 0.000000
6.881649 171.438269 5.689655 42.859567 120.006788 0.000000 7050554.696469 0.000000
7.821884 153.445551 5.689655 38.361388 107.411885 0.000000 4907459.516382 0.000000
8.762120 168.169609 5.689655 42.042402 117.718727 0.000000 3415782.153564 0.000000
9.702355 160.632210 5.689655 40.158052 112.442547 0.000000 2377516.856055 0.000000
10.642591 166.444826 5.689655 41.611206 116.511378 0.000000 1654843.941066 0.000000
11.582826 169.349799 5.689655 42.337450 118.544859 0.000000 1151835.564197 0.000000
12.523062 170.220799 5.689655 42.555200 119.154559 0.000000 801722.225296 0.000000
13.463297 170.620165 5.689655 42.655041 119.434115 0.000000 558029.762679 0.000000
14.403533 174.621488 5.689655 43.655372 122.235041 0.000000 388410.357366 0.000000
15.343768 172.357365 5.689655 43.089341 120.650156 0.000000 270348.672775 0.000000
16.284004 167.819018 5.689655 41.954754 117.473312 0.000000 188173.161413 0.000000
17.224239 181.241608 5.689655 45.310402 126.869126 0.000000 130975.818423 0.000000
18.164475 181.690168 5.689655 45.422542 127.183118 0.000000 91164.249368 0.000000
19.104710 182.752159 5.689655 45.688040 127.926511 0.000000 63453.853261 0.000000
20.044946 169.689728 5.689655 42.422432 118.782810 0.000000 44166.342854 0.000000
20.985181 180.616697 5.689655 45.154174 126.431688 0.000000 30741.487567 0.000000
21.925417 183.185698 5.689655 45.796424 128.229988 0.000000 21397.267620 0.000000
22.865652 173.863901 5.689655 43.465975 121.704731 0.000000 14893.328132 0.000000
23.805888 180.146106 5.689655 45.036526 126.102274 0.000000 10366.334000 0.000000
24.746123 179.769613 5.689655 44.942403 125.838729 0.000000 7215.370511 0.000000
25.686359 191.226560 5.689655 47.806640 133.858592 0.000000 5022.177715 0.000000
