1.322 54.92 5.61 8.531 41.746 0.086 13.87 5.34
1.614 57.33 6.81 7.33 37.932 0.059 78.69 3.68
1.798 56.27 7.87 6.628 36.327 0.047 18.26 7.14
2.32 52.12 3.83 5.254 31.332 0.025 63.25 3.1
4.598 54.88 6.64 1.373 17.606 0.001 36.84 7.88
5.534 49.7 8.47 1.171 12.542 0.0 84.18 6.32
5.694 51.61 5.45 0.891 12.167 0.0 69.14 1.7
6.866 53.85 5.55 0.171 8.506 0.0 13.74 9.54
11.58 53.0 9.85 0.0 2.507 0.0 14.93 6.2
11.803 59.46 7.12 0.0 2.191 0.0 44.98 8.44
13.659 62.02 6.4 0.0 1.409 0.0 61.5 6.27
13.684 58.66 3.24 0.0 1.685 0.0 19.71 9.22
18.322 56.17 3.42 0.0 0.675 0.0 65.22 8.45
