0.935 171.61 6.27 12.21 60.232 0.635 62.95 2.03
1.701 169.53 3.38 8.312 48.261 0.244 42.24 6.36
1.941 175.14 6.03 7.105 46.069 0.181 81.85 6.48
2.005 171.64 6.38 6.733 44.789 0.167 45.05 6.23
2.752 177.65 3.23 5.054 35.515 0.065 27.75 3.1
3.038 165.9 3.61 4.091 32.057 0.046 72.7 9.58
5.514 177.46 8.49 1.358 16.465 0.002 23.98 6.81
7.541 171.35 4.34 0.428 9.202 0.0 76.44 6.28
7.908 166.58 4.6 0.187 8.741 0.0 79.37 1.14
9.775 174.84 6.99 0.077 4.926 0.0 83.6 1.11
17.4 174.82 7.45 0.0 0.687 0.0 71.47 9.78
20.118 174.95 6.25 0.115 0.01 0.0 47.04 0.22
20.488 181.18 5.58 0.0 0.208 0.0 56.53 3.68
21.605 170.21 3.92 0.0 0.165 0.0 36.65 8.5
22.7 173.68 6.56 0.0 0.01 0.0 63.24 8.36
