0.528 140.91 3.07 8.572 66.091 0.637 42.41 9.28
1.466 142.45 6.07 5.518 50.753 0.197 41.07 3.88
2.379 143.04 3.7 3.663 38.267 0.063 24.42 4.31
2.956 133.15 7.45 2.902 34.09 0.031 70.51 1.51
4.382 149.73 4.28 1.111 22.527 0.005 22.76 8.46
4.409 147.78 9.5 0.965 22.188 0.005 17.23 4.3
4.809 139.87 9.71 0.736 19.591 0.003 62.49 3.51
9.096 139.32 3.13 0.189 4.85 0.0 61.91 9.62
13.262 135.18 5.4 0.363 1.677 0.0 73.09 1.22
14.433 151.82 9.93 0.07 0.436 0.0 82.94 0.18
15.076 136.12 5.3 0.0 0.269 0.0 31.24 2.52
16.251 144.5 9.02 0.0 1.03 0.0 23.75 3.59
22.127 140.9 8.63 0.0 0.301 0.0 80.34 5.01
