1.938 54.23 3.35 6.515 19.384 1.552 36.03 5.53
1.975 50.09 4.69 6.009 18.703 1.481 55.97 9.81
2.097 56.1 7.75 6.14 19.022 1.271 35.93 7.65
2.276 53.06 9.25 5.204 16.308 1.017 96.78 7.9
3.845 52.97 8.34 2.675 11.553 0.143 50.98 7.68
4.529 52.55 4.76 1.721 9.317 0.061 32.37 1.92
6.382 61.26 3.1 0.742 5.319 0.006 23.63 9.0
9.135 53.35 5.32 0.225 2.736 0.0 55.51 4.02
12.981 54.69 8.09 0.095 0.66 0.0 44.25 6.12
15.025 58.55 7.08 0.0 0.013 0.0 73.92 5.77
18.044 53.26 5.83 0.0 0.371 0.0 38.08 6.1
19.636 53.7 9.12 0.0 0.091 0.0 60.08 2.62
24.0 50.12 4.34 0.062 0.497 0.0 59.83 2.28
24.57 54.29 7.44 0.126 0.01 0.0 21.52 0.49
