0.847 172.31 8.19 15.408 63.072 5.909 27.77 2.32
1.106 168.7 7.37 13.377 57.25 4.276 78.89 3.09
1.249 161.52 8.33 12.224 56.171 3.574 31.58 8.55
1.637 148.37 5.0 10.549 49.654 2.201 76.77 5.97
2.361 166.05 9.19 7.547 40.044 0.89 98.21 4.45
5.525 150.35 6.85 1.477 15.881 0.017 42.74 8.88
8.241 168.16 5.23 0.0 7.096 0.001 16.79 4.28
8.643 160.96 3.81 0.262 6.476 0.0 32.6 0.34
9.002 155.95 5.67 0.25 6.276 0.0 13.17 4.41
9.513 156.83 4.05 0.269 5.302 0.0 97.94 6.06
11.694 166.0 4.05 0.249 2.067 0.0 35.39 9.06
12.837 163.82 3.04 0.069 2.115 0.0 76.37 6.13
14.742 164.37 4.57 0.0 0.281 0.0 60.02 0.91
15.15 165.98 8.33 0.052 0.872 0.0 77.31 3.19
17.247 157.92 5.73 0.194 0.303 0.0 85.12 5.56
22.343 147.16 9.76 0.0 0.01 0.0 86.48 4.39
22.714 157.18 4.03 0.047 0.01 0.0 39.89 1.93
