0.519 221.54 3.46 6.874 61.898 7.513 89.18 0.84
1.346 214.41 5.49 4.655 49.098 2.672 91.38 9.15
2.042 224.95 5.81 3.216 40.09 1.12 96.06 4.8
2.22 222.86 9.44 2.8 38.385 0.897 47.6 3.47
4.271 220.83 9.58 1.245 20.857 0.069 11.68 9.22
5.067 219.71 4.78 0.391 16.793 0.026 51.58 4.05
5.857 230.49 8.04 0.735 13.417 0.01 38.53 4.69
8.082 216.61 5.89 0.01 6.945 0.001 74.72 4.8
10.456 224.89 5.69 0.0 3.808 0.0 16.7 2.54
10.787 223.75 4.62 0.364 3.22 0.0 64.17 9.09
12.988 219.45 5.88 0.0 2.235 0.0 55.91 8.31
14.294 217.89 9.84 0.0 1.433 0.0 12.35 6.29
24.757 220.19 7.97 0.0 0.28 0.0 99.01 0.02
