0.62 273.19 6.45 13.205 39.767 3.27 39.49 0.65
1.421 279.05 4.13 9.141 31.091 1.201 96.27 2.22
2.283 265.68 8.29 5.338 24.957 0.409 38.0 6.29
2.441 278.85 9.4 5.502 23.858 0.335 33.82 9.86
2.97 270.85 5.9 4.342 19.637 0.173 51.58 3.7
6.692 283.26 8.11 0.688 6.099 0.002 82.6 2.74
6.775 276.08 5.92 0.237 7.179 0.001 57.87 1.46
7.162 280.73 7.38 0.347 5.98 0.001 27.52 8.38
8.644 272.51 4.94 0.344 4.004 0.0 84.33 5.49
8.942 278.12 5.9 0.139 4.044 0.0 69.91 1.35
13.825 270.91 7.33 0.12 0.24 0.0 83.72 2.62
15.513 269.02 7.92 0.0 1.014 0.0 73.98 0.06
19.299 274.85 4.75 0.192 0.272 0.0 42.88 7.03
20.417 278.06 5.26 0.106 0.01 0.0 59.85 5.72
21.05 274.06 8.07 0.1 0.01 0.0 53.39 9.09
24.945 281.26 4.54 0.036 0.583 0.0 55.06 5.14
