1.936 199.69 6.81 7.613 35.476 1.559 37.09 8.78
2.292 205.71 5.69 6.362 31.538 0.999 48.88 4.71
2.475 208.38 9.73 6.16 30.52 0.794 12.77 0.76
2.795 209.51 7.77 4.985 28.186 0.532 75.52 0.01
5.135 195.5 4.89 1.532 13.783 0.029 49.56 9.8
5.774 197.46 9.87 1.281 11.76 0.013 91.39 6.46
9.239 207.67 8.71 0.523 4.447 0.0 34.87 2.3
9.259 198.19 8.47 0.082 4.605 0.0 18.0 8.25
12.601 198.09 5.5 0.167 1.747 0.0 72.17 9.43
12.72 199.5 9.36 0.455 0.964 0.0 58.26 6.53
18.945 207.81 8.08 0.07 0.205 0.0 25.48 1.04
22.741 204.72 3.53 0.0 0.112 0.0 20.58 8.3
